codigo,nombre,descripcion,marca,modelo,ubicacion,medida,stock,unidaddemedida,precioalpublico
COD1612,PORTA ELECTRODO 300A,,TRUPER                   ,14232,,0,6,UNIDAD,S/ 47.00
COD1613,PORTA ELECTRODO DE 500A,,TRUPER                   ,14233,,0,21,UNIDAD,S/ 67.00
COD1614,PORTA HERRAMIENTA CUERO,,TRUPER                   ,11515,,0,4,UNIDAD,S/ 20.00
COD1615,PORTA HERRAMIENTAS DE POLIESTER,,TRUPER                   ,15313,,0,1,UNIDAD,S/ 50.00
COD1616,PORTA MACHO 1/16 - 1/4,,TRUPER                   ,11434,,0,4,UNIDAD,S/ 13.00
COD1617,PORTA MACHO 1/4 TIPO T,,TRUPER                   ,11439,,0,4,UNIDAD,S/ 14.00
COD1618,PORTA MACHO 1/8-1/2,,TRUPER                   ,11436,,0,10,UNIDAD,S/ 23.00
COD1619,PORTA MACHO 3/16 TIPO T,,TRUPER                   ,11438,,0,4,UNIDAD,S/ 11.00
COD1620,PORTA MACHO 3/4,,TRUPER                   ,11437,,0,1,UNIDAD,S/ 45.00
COD1621,PORTA MACHO 3/8,,TRUPER                   ,11435,,0,0,UNIDAD,S/ 14.00
COD1622,PORTA MACHO TIPO T 1/2,,TRUPER                   ,11440,,0,4,UNIDAD,S/ 22.00
COD1623,POSEADOR 4 CON MANGO,,TRUPER                   ,18650,,0,3,UNIDAD,S/ 47.00
COD1624,POSEADOR 7 CON MANGO,,TRUPER                   ,18652,,0,8,UNIDAD,S/ 50.00
COD1625,PRENSA C 2,,TRUPER                   ,17666,,0,2,UNIDAD,S/ 5.00
COD1626,PRENSA C 2,,TRUPER                   ,17659,,0,6,UNIDAD,S/ 11.00
COD1627,PRENSA C 3,,TRUPER                   ,17660,,0,12,UNIDAD,S/ 21.00
COD1628,PRENSA C 4,,TRUPER                   ,17661,,0,5,UNIDAD,S/ 24.00
COD1629,PRENSA C 5,,TRUPER                   ,17662,,0,1,UNIDAD,S/ 32.00
COD1630,PRENSA C 6,,TRUPER                   ,17663,,0,0,UNIDAD,S/ 39.00
COD1631,PRENSA C 6 INDUSTRIAL,,TRUPER                   ,17656,,0,4,UNIDAD,S/ 85.00
COD1632,PRENSA C 8,,TRUPER                   ,17664,,0,2,UNIDAD,S/ 54.00
COD1633,PRENSA C 8 INDUSTRIAL,,TRUPER                   ,17657,,0,1,UNIDAD,S/ 112.00
COD1634,PRENSA DE CADENA PARA TUBO 2 1/2,,TRUPER                   ,17704,,0,2,UNIDAD,S/ 160.00
COD1635,PRENSA DE RESORTE 4,,TRUPER                   ,17700,,0,2,UNIDAD,S/ 7.00
COD1636,PRENSA DE RESORTE 6,,TRUPER                   ,17701,,0,7,UNIDAD,S/ 11.00
COD1637,PRENSA DE RESORTE 8,,TRUPER                   ,17702,,0,9,UNIDAD,S/ 14.00
COD1638,PRENSA ESQUINERA 3,,TRUPER                   ,17690,,0,10,UNIDAD,S/ 21.00
COD1639,PRENSA HIDRAULICA 12 TON,,TRUPER                   ,,,0,0,UNIDAD,"S/ 1,070.00"
COD1640,PRENSA HIDRAULICA 12 TON,,TRUPER                   ,17681,,0,0,UNIDAD,"S/ 1,300.00"
COD1641,PRENSA PARA TUBO 2,,TRUPER                   ,17705,,0,3,UNIDAD,S/ 135.00
COD1642,PRENSA SARGENTA 72 - 180 CM,,TRUPER                   ,17739,,0,3,UNIDAD,S/ 160.00
COD1643,PRENSA TORNILLO PARA CARPINTERO 16,,TRUPER                   ,17745,,0,0,UNIDAD,S/ 90.00
COD1644,PROBADOR DE CORRIENTE 6- 12V,,TRUPER                   ,13987,,0,9,UNIDAD,S/ 7.00
COD1645,PULIDORA ANGULAR 7 1200W,,TRUPER                   ,16713,,0,-2,UNIDAD,S/ 360.00
COD1646,PUNTA 19PCS,,TRUPER                   ,11885,,0,0,JUEGO,S/ 23.00
COD1647,PUNTA 33PCS PARA ATORNILLAR,,TRUPER                   ,17788,,0,3,JUEGO,S/ 15.00
COD1648,PUNTA 40PCS IMPACTO,,TRUPER                   ,101966,,0,5,JUEGO,S/ 78.00
COD1649,PUNTA 5PCS CORTA 3 ESTRELLA Y 2 PLANA,,TRUPER                   ,17780,,0,30,JUEGO,S/ 6.00
COD1650,"PUNTA 5PCS CORTAS PZ1,PZ2 Y PZ3",,TRUPER                   ,17798,,0,6,JUEGO,S/ 5.00
COD1651,"PUNTA 5PCS LARGAS PZ1,PZ2 Y PZ3","02 UND PZ1, 
02 UND PZ2, 
01 UND PZ3",TRUPER                   ,17799,,0,13,UNIDAD,S/ 7.00
COD1652,PUNTA 5PCS LARGO 2&QUOT; ESTRELLA Y PLANA,"ESTRELLAS: PH1, PH2, PH3 - 
PLANAS: 3/16, 1/4",TRUPER                   ,17786,,0,45,JUEGO,S/ 7.50
COD1653,PUNTA DE GRASERA 2PCS,,TRUPER                   ,14864,,0,42,UNIDAD,S/ 4.00
COD1654,PUNTA PARA ATORNILLAR LARGO #3 115/161/4,,TRUPER                   ,17827,,0,0,UNIDAD,S/ 1.50
COD1655,PUNTA PH1 ESTRELLA CORTO,,TRUPER                   ,17822,,0,42,UNIDAD,S/ 1.50
COD1656,PUNTA PH1 ESTRELLA LARGO,,TRUPER                   ,17830,,0,38,UNIDAD,S/ 2.00
COD1657,PUNTA PH1X75MM,,TRUPER                   ,12152,,0,24,UNIDAD,S/ 3.00
COD1658,PUNTA PH2 LARGO 4&QUOT;,ESTUCHE 5 PZS,TRUPER                   ,12141 / 101812,,0,64,UNIDAD,S/ 3.50
COD1659,PUNTA PH2X25MM 5PCS,ESTUCHE 5 PZS,TRUPER                   ,12141,,0,12,JUEGO,S/ 6.00
COD1660,PUNTA PH2X50MM IMPACTO NARANJA,PAQUETE 5PCS,TRUPER                   ,100820,,0,114,UNIDAD,S/ 2.50
COD1661,PUNTA PH3X75MM,,TRUPER                   ,12155,,0,150,UNIDAD,S/ 2.50
COD1662,PUNTA PZ1X50MM LARGA,ESTUCHE 5PZS,TRUPER                   ,12161,,0,51,UNIDAD,S/ 2.50
COD1663,PUNTA PZ2X50MM,,TRUPER                   ,12162,,0,319,UNIDAD,S/ 2.00
COD1664,PUNTA TORX 7PCS CON SEGURO (HUECO) 50MM,,TRUPER                   ,17813,,0,6,JUEGO,S/ 12.00
COD1665,PUNTA TORX T30X50MM,JUEGO 5PCS,TRUPER                   ,12261,,0,88,UNIDAD,S/ 2.00
COD1666,PUNTAS 100PCS,,TRUPER                   ,17794,,0,0,UNIDAD,S/ 55.00
COD1667,PUNTAS 47PCS EXPERT,,TRUPER                   ,11895,,0,0,UNIDAD,S/ 60.00
COD1668,PUNTAS PARA ATORNILLAR 1 #31/4,,TRUPER                   ,17818,,0,-37,UNIDAD,S/ 2.00
COD1669,PUNTO CENTRO 1/2,,TRUPER                   ,12222,,0,4,UNIDAD,S/ 7.00
COD1670,PUNTO CENTRO 1/4,,TRUPER                   ,12218,,0,8,UNIDAD,S/ 3.50
COD1671,PUNTO CENTRO 3/8,,TRUPER                   ,12220,,0,0,UNIDAD,S/ 5.00
COD1672,PUNTO CENTRO 5/16,,TRUPER                   ,12219,,0,6,UNIDAD,S/ 4.00
COD1673,PUNTO CENTRO 5/8,,TRUPER                   ,12223,,0,1,UNIDAD,S/ 10.00
COD1674,PUNTO CENTRO 7/16,,TRUPER                   ,12221,,0,3,UNIDAD,S/ 6.00
COD1675,RACHT 3/8,,TRUPER                   ,13659,,0,0,UNIDAD,S/ 60.00
COD1676,RASPIN 11 MANGO MADERA 10 REMACHES,,TRUPER                   ,15404,,0,0,UNIDAD,S/ 23.00
COD1677,RASPIN 11X5 DIENTE 7MM,,TRUPER                   ,15413,,0,10,UNIDAD,S/ 14.00
COD1678,RASTRILLO 15 DIENTES METAL CABEZA CURVO,,TRUPER                   ,19678,,0,19,UNIDAD,S/ 16.00
COD1679,RASTRILLO 16 DIENTES CON MANGO 60&QUOT;,,TRUPER                   ,17880,,0,10,UNIDAD,S/ 39.00
COD1680,RASTRILLO 16 DIENTES CON MANGO MADERA,,TRUPER                   ,17882,,0,13,UNIDAD,S/ 32.00
COD1681,RASTRILLO 22 DIENTES CABEZA RECTA,,TRUPER                   ,14328,,0,21,UNIDAD,S/ 28.00
COD1682,RASTRILLO 22 DIENTES METAL CABEZA CURVO,,TRUPER                   ,14324,,0,-5,UNIDAD,S/ 25.00
COD1683,RASTRILLO 22 DIENTES METALICO CABEZA CURVO,,TRUPER                   ,14322,,0,0,UNIDAD,S/ 20.00
COD1684,RASTRILLO 22 DIENTES PLASTICO,CABEZA RECTA,TRUPER                   ,19786,,0,16,UNIDAD,S/ 21.00
COD1685,RATCHET 1/2 REVERSIBLE,,TRUPER                   ,13410,,0,5,UNIDAD,S/ 74.00
COD1686,RATCHET 1/2 REVERSIBLE,,TRUPER                   ,13565,,0,1,UNIDAD,S/ 102.00
COD1687,RATCHET 1/2 Y 3/8 DOBLE ENCASTRE,,TRUPER                   ,13413,,0,0,UNIDAD,S/ 83.00
COD1688,RATCHET 1/4,,TRUPER                   ,13214,,0,3,UNIDAD,S/ 46.00
COD1689,RATCHET 3/4,,TRUPER                   ,13900,,0,1,UNIDAD,S/ 270.00
COD1690,RATCHET NEUMATICO 1/2.,,TRUPER                   ,11189,,0,1,UNIDAD,S/ 200.00
COD1691,RECOLECTOR DE FRUTA,,TRUPER                   ,14338,,0,2,UNIDAD,S/ 25.00
COD1692,REGLA 30CM ACERO INOX,,TRUPER                   ,14387,,0,7,UNIDAD,S/ 12.00
COD1693,REGLA CALIBRADORA DE PERNO Y TORNILLO,,TRUPER                   ,10811,,0,7,UNIDAD,S/ 6.00
COD1694,REGULADOR DE AIRE 1/4,,TRUPER                   ,19239,,0,3,UNIDAD,S/ 25.00
COD1695,RELOJ DE PARED TIPO DISCO,,TRUPER                   ,60073,,0,8,UNIDAD,S/ 45.00
COD1696,REMACHADORA 10 PROFESIONAL,,TRUPER                   ,17960,,0,15,UNIDAD,S/ 27.00
COD1697,REMACHADORA 8 PROFESIONAL,,TRUPER                   ,100333,,0,15,UNIDAD,S/ 38.00
COD1698,REMACHADORA 9 PROFESIONAL CON REMACHES,,TRUPER                   ,17961,,0,24,UNIDAD,S/ 31.00
COD1699,REMACHADORA ACORDEON,,TRUPER                   ,17962,,0,2,UNIDAD,S/ 84.00
COD1700,REMACHADORA NEUMATICA 1/4,,TRUPER                   ,18241,,0,-1,UNIDAD,S/ 675.00
COD1701,REMACHADORA NEUMATICA 3/16,,TRUPER                   ,18240,,0,0,UNIDAD,S/ 450.00
COD1702,REMACHADORA NEUMATICA 3/16,,TRUPER                   ,101896,,0,1,UNIDAD,S/ 380.00
COD1703,REPUESTO - PEINE PARA TARRAJA 1 1/2,,TRUPER                   ,13083,,0,6,UNIDAD,S/ 24.00
COD1704,REPUESTO - PEINE PARA TARRAJA 2,,TRUPER                   ,13085,,0,6,UNIDAD,S/ 24.00
COD1705,REPUESTO DE CARRETE ,,TRUPER                   ,12669,,0,14,UNIDAD,S/ 15.00
COD1706,REPUESTO DE RODILLO DE PINTAR,,TRUPER                   ,19225,,0,4,UNIDAD,S/ 2.50
COD1707,REPUESTO PARA FUMIGADOR 8PCS,,TRUPER                   ,11034,,0,1,JUEGO,S/ 23.00
COD1708,REPUESTO PARA NAVAJA RETRACTIL 10PCS,,TRUPER                   ,16956,,0,42,JUEGO,S/ 6.00
COD1709,REPUESTO PARA PISTOLA DE GRAVEDAD,"PIPI-450, PIPI-451, PIPI-452",TRUPER                   ,101094,,0,1,JUEGO,S/ 42.00
COD1710,REPUESTO PARA PISTOLA DE GRAVRDAD,,TRUPER                   ,19247,,0,0,UNIDAD,S/ 13.00
COD1711,REPUESTO PARA PISTOLA DE PINTAR,,TRUPER                   ,12079,,0,3,UNIDAD,S/ 31.00
COD1712,REPUESTO PARA PISTOLA DE PINTAR,,TRUPER                   ,13096,,0,5,UNIDAD,S/ 34.00
COD1713,REPUESTO PARA PISTOLA DE PINTAR 14PCS,,TRUPER                   ,15027,,0,1,UNIDAD,S/ 28.00
COD1714,REPUESTO PARA PISTOLA PARA PINTAR PIPI-451,,TRUPER                   ,,,0,1,UNIDAD,S/ 45.00
COD1715,REPUESTO PARA RECTIFICADOR DE CILINDRO 3 PCS,,TRUPER                   ,14534,,0,2,UNIDAD,S/ 42.00
COD1716,RESORTE PARA TIJERA DE PODAR T-5100,,TRUPER                   ,15192,,0,-9,UNIDAD,S/ 5.00
COD1717,RESORTE PARA TIJERA DE PODAR T-580 Y T-585,,TRUPER                   ,15188,,0,7,UNIDAD,S/ 4.50
COD1718,RESPUESTO PARA EXACTO PROFESIONAL 6,,TRUPER                   ,16979,,0,11,UNIDAD,S/ 5.00
COD1719,RODAJE PARA CARRETILLA,,TRUPER                   ,19784,,0,102,PAR,S/ 4.50
COD1720,RODEL ,,TRUPER                   ,12934,,0,5,UNIDAD,S/ 16.00
COD1721,RODEL 10MM,,TRUPER                   ,15829,,0,-1,UNIDAD,S/ 25.00
COD1722,RODEL 23MM 2PCS,,TRUPER                   ,12936,,0,9,UNIDAD,S/ 23.00
COD1723,RODILLERAS,,TRUPER                   ,12951,,0,8,UNIDAD,S/ 48.00
COD1724,ROLDANA 1 50KG,,TRUPER                   ,44114,,0,-3,UNIDAD,S/ 5.00
COD1725,ROPA DESECHABLE M,,TRUPER                   ,13983,,0,20,UNIDAD,S/ 24.00
COD1726,ROPA DESECHABLE XL,,TRUPER                   ,14422,,0,12,UNIDAD,S/ 24.00
COD1727,ROTOMARTILLO 1500W,,TRUPER                   ,19260,,0,0,UNIDAD,S/ 470.00
COD1728,ROTOMARTILLO 1550W SDS PLUS 220V,,TRUPER                   ,100372,,0,1,UNIDAD,S/ 480.00
COD1729,SACAFILTRO DE ACEITE 2 1/2X3 1/4,,TRUPER                   ,14515,,0,12,UNIDAD,S/ 19.00
COD1730,SACAFILTRO DE ACEITE 3 1/4 - 3 3/4,,TRUPER                   ,14518,,0,14,UNIDAD,S/ 18.00
COD1731,SACAFILTRO DE BANDA 6 1/2,,TRUPER                   ,15818,,0,6,UNIDAD,S/ 54.00
COD1732,SARGENTA 24,,TRUPER                   ,17735,,0,7,UNIDAD,S/ 120.00
COD1733,SARGENTA 36,,TRUPER                   ,17736,,0,4,UNIDAD,S/ 130.00
COD1734,SARGENTA 48,,TRUPER                   ,17737,,0,4,UNIDAD,S/ 135.00
COD1735,SARGENTA 60,,TRUPER                   ,17738,,0,4,UNIDAD,S/ 165.00
COD1736,SEGUETAS PARA MINI ARCO 8 PIEZAS,,TRUPER                   ,10229,,0,8,UNIDAD,S/ 20.00
COD1737,SELLADOR DE LLANTAS,,TRUPER                   ,10940,,0,11,UNIDAD,S/ 14.00
COD1738,SEPARADOR DE BALEROS 2 A 1/4,,TRUPER                   ,14516,,0,2,UNIDAD,S/ 68.00
COD1739,SEPARADOR DE BALEROS 4 A 1/4,,TRUPER                   ,14517,,0,3,UNIDAD,S/ 113.00
COD1740,SERRUCHO 18 DORADO,,TRUPER                   ,18167,,0,17,UNIDAD,S/ 23.00
COD1741,SERRUCHO 18 RAPID,,TRUPER                   ,101868,,0,0,UNIDAD,S/ 26.00
COD1742,SERRUCHO 20 DORADO,,TRUPER                   ,18168,,0,8,UNIDAD,S/ 28.00
COD1743,SERRUCHO 20 RAPID,,TRUPER                   ,101869,,0,2,UNIDAD,S/ 29.00
COD1744,SERRUCHO 22 DORADO,,TRUPER                   ,18169,,0,8,UNIDAD,S/ 28.50
COD1745,SERRUCHO 22 RAPID,,TRUPER                   ,101870,,0,0,UNIDAD,S/ 30.00
COD1746,SERRUCHO 24,,TRUPER                   ,18170,,0,8,UNIDAD,S/ 24.00
COD1747,SERRUCHO DE PODAR (REPUESTO PARA RAMAS ALTAS),,TRUPER                   ,12698,,0,11,UNIDAD,S/ 23.00
COD1748,SERRUCHO DE PODAR (REPUESTO PARA RAMAS ALTAS),,TRUPER                   ,18406,,0,11,UNIDAD,S/ 22.00
COD1749,SERRUCHO DE PODAR 12,,TRUPER                   ,18171,,0,9,UNIDAD,S/ 25.00
COD1750,SERRUCHO DE PODAR 12 PLEGABLE MANGO MADERA,,TRUPER                   ,18178,,0,12,UNIDAD,S/ 29.00
COD1751,SERRUCHO DE PODAR 14 MANGO MADERA,6 DIENTES POR PULGADAS,TRUPER                   ,18172,,0,14,UNIDAD,S/ 27.00
COD1752,SERRUCHO DE PODAR 16 CON GANCHO,,TRUPER                   ,18179,,0,6,UNIDAD,S/ 28.00
COD1753,SERRUCHO PARA DRYWALL,,TRUPER                   ,18180,,0,0,UNIDAD,S/ 9.00
COD1754,SERRUCHO PARA DRYWALL,,TRUPER                   ,18174,,0,6,UNIDAD,S/ 26.00
COD1755,SIERRA CIRCULAR 1200X 7 1/4,,TRUPER                   ,16551,,0,0,UNIDAD,S/ 180.00
COD1756,SIERRA CIRCULAR 1500W 7 1/4,,TRUPER                   ,11005,,0,0,UNIDAD,S/ 315.00
COD1757,SIERRA CIRCULAR 1600WX7 1/4,,TRUPER                   ,16710,,0,0,UNIDAD,S/ 380.00
COD1758,SIERRA COPA 1 1/ 2 SEGMENTADO,,TRUPER                   ,101056,,0,2,UNIDAD,S/ 68.00
COD1759,SIERRA COPA 1 1/ 8 SEGMENTADO,,TRUPER                   ,101053,,0,3,UNIDAD,S/ 51.00
COD1760,SIERRA COPA 1 1/2 PARA MAYOLICA,,TRUPER                   ,17130,,0,12,UNIDAD,S/ 50.00
COD1761,SIERRA COPA 1 1/4 PARA MAYOLICA,,TRUPER                   ,17128,,0,7,UNIDAD,S/ 41.00
COD1762,SIERRA COPA 1 1/4 SEGMENTADO,,TRUPER                   ,101054,,0,5,UNIDAD,S/ 56.00
COD1763,SIERRA COPA 1 1/8 PARA MAYOLICA,,TRUPER                   ,17127,,0,6,UNIDAD,S/ 38.00
COD1764,SIERRA COPA 1 3/4 PARA MAYOLICA,,TRUPER                   ,17131,,0,5,UNIDAD,S/ 58.00
COD1765,SIERRA COPA 1 3/8 PARA MAYOLICA,,TRUPER                   ,17129,,0,6,UNIDAD,S/ 45.00
COD1766,SIERRA COPA 1 3/8 SEGMENTADO,,TRUPER                   ,101055,,0,6,UNIDAD,S/ 60.00
COD1767,SIERRA COPA 1 PARA MAYOLICA,,TRUPER                   ,17126,,0,8,UNIDAD,S/ 33.00
COD1768,SIERRA COPA 1 SEGMENTADO,DISCONTINUADO,TRUPER                   ,101052,,0,0,UNIDAD,S/ 45.00
COD1769,SIERRA COPA 2 1/2 PARA MAYOLICA,,TRUPER                   ,17134,,0,5,UNIDAD,S/ 80.00
COD1770,SIERRA COPA 2 1/2 SEGMENTADO,,TRUPER                   ,101058,,0,1,UNIDAD,S/ 112.00
COD1771,SIERRA COPA 2 1/8 PARA MAYOLICA,,TRUPER                   ,17133,,0,3,UNIDAD,S/ 70.00
COD1772,SIERRA COPA 2 PARA MAYOLICA,,TRUPER                   ,17132,,0,5,UNIDAD,S/ 64.00
COD1773,SIERRA COPA 2 SEGMENTADO,,TRUPER                   ,101057,,0,3,UNIDAD,S/ 84.00
COD1774,SIERRA COPA 3 1/2 PARA MAYOLICA,,TRUPER                   ,17138,,0,2,UNIDAD,S/ 120.00
COD1775,SIERRA COPA 3 1/4 PARA MAYOLICA,,TRUPER                   ,17137,,0,2,BALDE 5L,S/ 110.00
COD1776,SIERRA COPA 3 PARA MAYOLICA,,TRUPER                   ,17136,,0,5,UNIDAD,S/ 98.00
COD1777,SIERRA COPA 3/4 PARA MAYOLICA,,TRUPER                   ,17124,,0,8,UNIDAD,S/ 26.00
COD1778,SIERRA COPA 3/4 SEGMENTADO,DISCONTINUADO,TRUPER                   ,101050,,0,3,UNIDAD,S/ 38.00
COD1779,SIERRA COPA 3PCS BIMETALICA,,TRUPER                   ,100816,,0,-1,JUEGO,S/ 44.00
COD1780,SIERRA COPA 4 MAYOLICA,,TRUPER                   ,17139,,0,3,UNIDAD,S/ 130.00
COD1781,SIERRA COPA 5PCS BIMETALICA,,TRUPER                   ,100815,,0,0,JUEGO,S/ 80.00
COD1782,SIERRA COPA 7/8 PARA MAYOLICA,,TRUPER                   ,17125,,0,7,UNIDAD,S/ 29.00
COD1783,SIERRA COPA 7/8 SEGMENTADO,,TRUPER                   ,101051,,0,4,UNIDAD,S/ 41.00
COD1784,SIERRA COPA BIMETAL 1,,TRUPER                   ,18088,,0,11,UNIDAD,S/ 14.00
COD1785,SIERRA COPA BIMETAL 1 1/16,,TRUPER                   ,18089,,0,7,UNIDAD,S/ 15.00
COD1786,SIERRA COPA BIMETAL 1 1/2,,TRUPER                   ,18094,,0,4,UNIDAD,S/ 19.00
COD1787,SIERRA COPA BIMETAL 1 1/4,,TRUPER                   ,18092,,0,10,UNIDAD,S/ 17.00
COD1788,SIERRA COPA BIMETAL 1 1/8,,TRUPER                   ,18090,,0,4,UNIDAD,S/ 15.00
COD1789,SIERRA COPA BIMETAL 1 3/16,,TRUPER                   ,18091,,0,5,UNIDAD,S/ 16.00
COD1790,SIERRA COPA BIMETAL 1 3/4,,TRUPER                   ,18096,,0,2,UNIDAD,S/ 23.00
COD1791,SIERRA COPA BIMETAL 1 3/8,,TRUPER                   ,18093,,0,1,UNIDAD,S/ 18.00
COD1792,SIERRA COPA BIMETAL 1 9/16,,TRUPER                   ,18095,,0,5,UNIDAD,S/ 21.00
COD1793,SIERRA COPA BIMETAL 2,,TRUPER                   ,18097,,0,8,UNIDAD,S/ 26.00
COD1794,SIERRA COPA BIMETAL 2 1/2,,TRUPER                   ,18119,,0,6,UNIDAD,S/ 30.00
COD1795,SIERRA COPA BIMETAL 2 1/4,,TRUPER                   ,18099,,0,4,UNIDAD,S/ 28.00
COD1796,SIERRA COPA BIMETAL 2 1/8,,TRUPER                   ,18098,,0,2,UNIDAD,S/ 28.00
COD1797,SIERRA COPA BIMETAL 2 3/4,,TRUPER                   ,18120,,0,3,UNIDAD,S/ 34.00
COD1798,SIERRA COPA BIMETAL 2 3/8,,TRUPER                   ,18118,,0,5,UNIDAD,S/ 29.00
COD1799,SIERRA COPA BIMETAL 3,,TRUPER                   ,13101,,0,4,UNIDAD,S/ 34.00
COD1800,SIERRA COPA BIMETAL 3/4,,TRUPER                   ,18086,,0,6,UNIDAD,S/ 12.00
COD1801,SIERRA COPA BIMETAL 4,,TRUPER                   ,14718,,0,5,UNIDAD,S/ 45.00
COD1802,SIERRA COPA BIMETAL 5/8,,TRUPER                   ,18085,,0,5,UNIDAD,S/ 9.00
COD1803,SIERRA COPA BIMETAL 7/8,,TRUPER                   ,18087,,0,0,UNIDAD,S/ 12.00
COD1804,SIERRA COPA BIMETAL 9/16,,TRUPER                   ,18084,,0,6,UNIDAD,S/ 9.00
COD1805,SIERRA COPA METAL 8PCS 3/4-2 1/4,,TRUPER                   ,15405,,0,0,JUEGO,S/ 147.00
COD1806,SIERRA COPA PARA MADERA 15PCS EN ESTUCHE,,TRUPER                   ,18083,,0,3,JUEGO,S/ 36.00
COD1807,SIERRA COPA Y BROCA PALETA 3PCS,,TRUPER                   ,18080,,0,1,JUEGO,S/ 12.00
COD1808,SIERRA DE REPUESTO PARA ARCO MONTARAZ 21,,TRUPER                   ,10266,,0,7,UNIDAD,S/ 7.00
COD1809,SIERRA PARA CALAR 5PCS,,TRUPER                   ,18127,,0,1,JUEGO,S/ 13.00
COD1810,SIERRA PARA CALAR 5PCS ALUMINIO,,TRUPER                   ,18132,,0,0,UNIDAD,S/ 11.00
COD1811,SIERRA PARA CALAR 5PCS MADERA,,TRUPER                   ,18137,,0,0,UNIDAD,S/ 11.00
COD1812,SIERRA PARA CALAR 5PCS MADERA,,TRUPER                   ,18133,,0,0,UNIDAD,S/ 11.00
COD1813,SIERRA PARA CALAR 5PCS PARA MADERA 12DPP,,TRUPER                   ,103044,,0,4,JUEGO,S/ 12.00
COD1814,SIERRA PARA CALAR 5PCS PARA MADERA 6DPP,,TRUPER                   ,18126,,0,5,JUEGO,S/ 12.00
COD1815,SIERRA PARA CALAR 5PCS PARA METAL 12DPP,,TRUPER                   ,103047,,0,10,JUEGO,S/ 12.00
COD1816,SIERRA PARA CALAR 5PCS PARA METAL 21DPP,,TRUPER                   ,103048,,0,9,JUEGO,S/ 12.00
COD1817,SILICONA EN BARRA DELGADA,82 UNI X KG,TRUPER                   ,100081,,0,73,UNIDAD,S/ 0.80
COD1818,SILICONA EN BARRA GRUESA,35 UNI X KG,TRUPER                   ,100080,,0,74,UNIDAD,S/ 1.50
COD1819,SILICONA EN TUBO TRANSPARENTE,,TRUPER                   ,18565,,0,2,UNIDAD,S/ 16.00
COD1820,SILICONA NEGRO ALTAS TEMPERATURAS 85GR,,TRUPER                   ,17567,,0,6,UNIDAD,S/ 9.00
COD1821,SILICONA ROJA ALTA TEMPERATURA 85GR,CAJA 12 UNIDADES,TRUPER                   ,17566,,0,0,UNIDAD,S/ 9.00
COD1822,SILLA PLEGABLE,,TRUPER                   ,61025,,0,6,UNIDAD,S/ 85.00
COD1823,SOLDADURA 1/8 7018,,TRUPER                   ,14363,,0,0,KILOGRAMO,S/ 15.00
COD1824,SOLDADURA 1/8 E6011,,TRUPER                   ,15460,,0,20,KILOGRAMO,S/ 15.00
COD1825,SOLDADURA E7018 3/32,"SIMILAR A SUPERCITO PERO MAS DELGADO LA VARILLA, CAJA 5KG",TRUPER                   ,101535,,0,54,KILOGRAMO,S/ 15.00
COD1826,SOPLETE CON 4 BOQUILLAS,,TRUPER                   ,19077,,0,-2,JUEGO,S/ 22.00
COD1827,SOPORTE PARA AMOLADORA DE 4 1/2,,TRUPER                   ,102273,,0,2,UNIDAD,S/ 120.00
COD1828,STILSON 10,,TRUPER                   ,15836,,0,2,UNIDAD,S/ 40.00
COD1829,STILSON 12,,TRUPER                   ,15837,,0,7,UNIDAD,S/ 46.00
COD1830,STILSON 14,,TRUPER                   ,15838,,0,2,UNIDAD,S/ 64.00
COD1831,STILSON 18,,TRUPER                   ,15839,,0,6,UNIDAD,S/ 84.00
COD1832,STILSON 36,,TRUPER                   ,15841,,0,2,UNIDAD,S/ 270.00
COD1833,STILSON 48,,TRUPER                   ,15842,,0,2,UNIDAD,S/ 450.00
COD1834,STILSON 8 MM,,TRUPER                   ,15835,,0,1,UNIDAD,S/ 32.00
COD1835,SUCCIONADOR DE VALVULAS,,TRUPER                   ,14523,,0,-11,UNIDAD,S/ 21.00
COD1836,TALADRO 1/2 650W,,TRUPER                   ,19925,,0,3,UNIDAD,S/ 130.00
COD1837,TALADRO 1200W INDUSTRIAL,,TRUPER                   ,16734,,0,0,UNIDAD,S/ 300.00
COD1838,TALADRO 550W,,TRUPER                   ,15346,,0,-1,UNIDAD,S/ 120.00
COD1839,TALADRO 700W,,TRUPER                   ,15347,,0,1,UNIDAD,S/ 130.00
COD1840,TALADRO INALAMBRICO 18V,,TRUPER                   ,11020,,0,0,UNIDAD,S/ 365.00
COD1841,TAPON DE ACEITE PARA COMPRENSORA,,TRUPER                   ,102083,,0,26,UNIDAD,S/ 7.00
COD1842,TARRAJA 4PCS MALETA 1/2-1,,TRUPER                   ,13070,,0,0,JUEGO,S/ 230.00
COD1843,TARRAJA 7PCS PARA TUBO 1/2 A 2&QUOT;,,TRUPER                   ,15721,,0,2,JUEGO,"S/ 1,550.00"
COD1844,TARRAJA 8PCS 1/2 A 2,,TRUPER                   ,13071,,0,0,JUEGO,S/ 535.00
COD1845,TECLE 1 1/2TN 3M,,TRUPER                   ,16825,,0,0,UNIDAD,S/ 520.00
COD1846,TECLE 1 1/2TN CON PALANCA,,TRUPER                   ,16842,,0,0,UNIDAD,S/ 480.00
COD1847,TECLE 1/2TN 3M,,TRUPER                   ,16823,,0,0,UNIDAD,S/ 390.00
